"Year","State","State ANSI","County","County ANSI","Value"
"2006","KANSAS","20","WASHINGTON","201","44"
"2006","KANSAS","20","ATCHISON","005","50"
"2006","KANSAS","20","BROWN","013","59"
"2006","KANSAS","20","DONIPHAN","043","69"
"2006","KANSAS","20","JACKSON","085","48"
"2006","KANSAS","20","JEFFERSON","087","50"
"2006","KANSAS","20","LEAVENWORTH","103","43"
"2006","KANSAS","20","MARSHALL","117","44"
"2006","KANSAS","20","NEMAHA","131","53"
"2006","KANSAS","20","POTTAWATOMIE","149","51"
"2006","KANSAS","20","RILEY","161","46"
"2006","KANSAS","20","WYANDOTTE","209","43"
"2006","KANSAS","20","CHEYENNE","023","17"
"2006","KANSAS","20","DECATUR","039","27"
"2006","KANSAS","20","GRAHAM","065","19"
"2006","KANSAS","20","NORTON","137","27"
"2006","KANSAS","20","RAWLINS","153","15"
"2006","KANSAS","20","SHERIDAN","179","16"
"2006","KANSAS","20","SHERMAN","181","18"
"2006","KANSAS","20","THOMAS","193","19"
"2006","KANSAS","20","BARBER","007","25"
"2006","KANSAS","20","COMANCHE","033","18"
"2006","KANSAS","20","EDWARDS","047","20"
"2006","KANSAS","20","HARPER","077","24"
"2006","KANSAS","20","HARVEY","079","42"
"2006","KANSAS","20","KINGMAN","095","29"
"2006","KANSAS","20","KIOWA","097","29"
"2006","KANSAS","20","PAWNEE","145","24"
"2006","KANSAS","20","PRATT","151","31"
"2006","KANSAS","20","RENO","155","33"
"2006","KANSAS","20","SEDGWICK","173","38"
"2006","KANSAS","20","STAFFORD","185","35"
"2006","KANSAS","20","SUMNER","191","35"
"2006","KANSAS","20","ALLEN","001","41"
"2006","KANSAS","20","BOURBON","011","45"
"2006","KANSAS","20","BUTLER","015","36"
"2006","KANSAS","20","CHAUTAUQUA","019","35"
"2006","KANSAS","20","CHEROKEE","021","35"
"2006","KANSAS","20","COWLEY","035","33"
"2006","KANSAS","20","CRAWFORD","037","34"
"2006","KANSAS","20","ELK","049","31"
"2006","KANSAS","20","GREENWOOD","073","42"
"2006","KANSAS","20","LABETTE","099","39"
"2006","KANSAS","20","MONTGOMERY","125","41"
"2006","KANSAS","20","NEOSHO","133","41"
"2006","KANSAS","20","WILSON","205","43"
"2006","KANSAS","20","WOODSON","207","40"
"2006","KANSAS","20","CLARK","025","26"
"2006","KANSAS","20","FINNEY","055","23"
"2006","KANSAS","20","FORD","057","30"
"2006","KANSAS","20","GRANT","067","16"
"2006","KANSAS","20","GRAY","069","19"
"2006","KANSAS","20","HAMILTON","075","20"
"2006","KANSAS","20","HASKELL","081","18"
"2006","KANSAS","20","HODGEMAN","083","19"
"2006","KANSAS","20","KEARNY","093","25"
"2006","KANSAS","20","MEADE","119","16"
"2006","KANSAS","20","MORTON","129","22"
"2006","KANSAS","20","SEWARD","175","15"
"2006","KANSAS","20","STANTON","187","22"
"2006","KANSAS","20","STEVENS","189","25"
"2006","KANSAS","20","GOVE","063","16"
"2006","KANSAS","20","GREELEY","071","26"
"2006","KANSAS","20","LANE","101","24"
"2006","KANSAS","20","LOGAN","109","20"
"2006","KANSAS","20","NESS","135","18"
"2006","KANSAS","20","SCOTT","171","31"
"2006","KANSAS","20","TREGO","195","14"
"2006","KANSAS","20","WALLACE","199","21"
"2006","KANSAS","20","WICHITA","203","29"
"2006","MONTANA","30","BROADWATER","007","33"
"2006","MONTANA","30","CASCADE","013","47.6"
"2006","MONTANA","30","FERGUS","027","37.8"
"2006","MONTANA","30","GOLDEN VALLEY","037","36.2"
"2006","MONTANA","30","JUDITH BASIN","045","35.4"
"2006","MONTANA","30","LEWIS AND CLARK","049","29.9"
"2006","MONTANA","30","MEAGHER","059","20.2"
"2006","MONTANA","30","MUSSELSHELL","065","18"
"2006","MONTANA","30","PETROLEUM","069","37.1"
"2006","MONTANA","30","WHEATLAND","107","25.9"
"2006","MONTANA","30","BLAINE","005","21.9"
"2006","MONTANA","30","CHOUTEAU","015","48.1"
"2006","MONTANA","30","GLACIER","035","29.7"
"2006","MONTANA","30","HILL","041","26.6"
"2006","MONTANA","30","LIBERTY","051","30.9"
"2006","MONTANA","30","PHILLIPS","071","16.6"
"2006","MONTANA","30","PONDERA","073","46.7"
"2006","MONTANA","30","TETON","099","46.7"
"2006","MONTANA","30","TOOLE","101","34.8"
"2006","MONTANA","30","DANIELS","019","14.3"
"2006","MONTANA","30","DAWSON","021","18.9"
"2006","MONTANA","30","GARFIELD","033","25.9"
"2006","MONTANA","30","MCCONE","055","19.4"
"2006","MONTANA","30","RICHLAND","083","21.3"
"2006","MONTANA","30","ROOSEVELT","085","15.4"
"2006","MONTANA","30","SHERIDAN","091","14.9"
"2006","MONTANA","30","VALLEY","105","13.8"
"2006","MONTANA","30","FLATHEAD","029","43.3"
"2006","MONTANA","30","LAKE","047","51"
"2006","MONTANA","30","MISSOULA","063","32.9"
"2006","MONTANA","30","RAVALLI","081","14.5"
"2006","MONTANA","30","BIG HORN","003","29.5"
"2006","MONTANA","30","CARBON","009","13.7"
"2006","MONTANA","30","PARK","067","32.3"
"2006","MONTANA","30","STILLWATER","095","24.9"
"2006","MONTANA","30","SWEET GRASS","097","28"
"2006","MONTANA","30","TREASURE","103","34.1"
"2006","MONTANA","30","YELLOWSTONE","111","25.9"
"2006","MONTANA","30","CARTER","011","23.7"
"2006","MONTANA","30","CUSTER","017","28.5"
"2006","MONTANA","30","FALLON","025","20.3"
"2006","MONTANA","30","POWDER RIVER","075","29.7"
"2006","MONTANA","30","PRAIRIE","079","22.3"
"2006","MONTANA","30","ROSEBUD","087","27.3"
"2006","MONTANA","30","WIBAUX","109","23"
"2006","MONTANA","30","GALLATIN","031","44.2"
"2006","MONTANA","30","MADISON","057","39.1"
"2006","NEBRASKA","31","BUFFALO","019","29"
"2006","NEBRASKA","31","CUSTER","041","34.1"
"2006","NEBRASKA","31","DAWSON","047","33"
"2006","NEBRASKA","31","GREELEY","077","27"
"2006","NEBRASKA","31","HALL","079","30"
"2006","NEBRASKA","31","HOWARD","093","29"
"2006","NEBRASKA","31","SHERMAN","163","28"
"2006","NEBRASKA","31","VALLEY","175","20"
"2006","NEBRASKA","31","BUTLER","023","43"
"2006","NEBRASKA","31","CASS","025","51"
"2006","NEBRASKA","31","COLFAX","037","44"
"2006","NEBRASKA","31","DODGE","053","46"
"2006","NEBRASKA","31","HAMILTON","081","41"
"2006","NEBRASKA","31","LANCASTER","109","51.8"
"2006","NEBRASKA","31","MERRICK","121","30"
"2006","NEBRASKA","31","NANCE","125","32"
"2006","NEBRASKA","31","PLATTE","141","38"
"2006","NEBRASKA","31","POLK","143","38"
"2006","NEBRASKA","31","SARPY","153","43"
"2006","NEBRASKA","31","SAUNDERS","155","52"
"2006","NEBRASKA","31","SEWARD","159","44"
"2006","NEBRASKA","31","YORK","185","34"
"2006","NEBRASKA","31","ARTHUR","005","32"
"2006","NEBRASKA","31","BOYD","015","32.6"
"2006","NEBRASKA","31","CHERRY","031","26"
"2006","NEBRASKA","31","HOLT","089","28"
"2006","NEBRASKA","31","KEYA PAHA","103","22"
"2006","NEBRASKA","31","LOGAN","113","20"
"2006","NEBRASKA","31","ANTELOPE","003","30"
"2006","NEBRASKA","31","BOONE","011","36.1"
"2006","NEBRASKA","31","KNOX","107","42.9"
"2006","NEBRASKA","31","MADISON","119","38"
"2006","NEBRASKA","31","PIERCE","139","31"
"2006","NEBRASKA","31","STANTON","167","47"
"2006","NEBRASKA","31","THURSTON","173","70"
"2006","NEBRASKA","31","BANNER","007","31"
"2006","NEBRASKA","31","BOX BUTTE","013","29"
"2006","NEBRASKA","31","CHEYENNE","033","28.1"
"2006","NEBRASKA","31","DAWES","045","37"
"2006","NEBRASKA","31","DEUEL","049","26"
"2006","NEBRASKA","31","GARDEN","069","34"
"2006","NEBRASKA","31","KIMBALL","105","20"
"2006","NEBRASKA","31","MORRILL","123","32"
"2006","NEBRASKA","31","SCOTTS BLUFF","157","27"
"2006","NEBRASKA","31","SHERIDAN","161","28"
"2006","NEBRASKA","31","SIOUX","165","24"
"2006","NEBRASKA","31","ADAMS","001","33"
"2006","NEBRASKA","31","FRANKLIN","061","36"
"2006","NEBRASKA","31","FURNAS","065","30.9"
"2006","NEBRASKA","31","GOSPER","073","31"
"2006","NEBRASKA","31","HARLAN","083","35"
"2006","NEBRASKA","31","KEARNEY","099","35"
"2006","NEBRASKA","31","PHELPS","137","36"
"2006","NEBRASKA","31","WEBSTER","181","34"
"2006","NEBRASKA","31","CLAY","035","32"
"2006","NEBRASKA","31","FILLMORE","059","39"
"2006","NEBRASKA","31","GAGE","067","48"
"2006","NEBRASKA","31","JEFFERSON","095","53"
"2006","NEBRASKA","31","JOHNSON","097","47"
"2006","NEBRASKA","31","NEMAHA","127","49"
"2006","NEBRASKA","31","NUCKOLLS","129","38.1"
"2006","NEBRASKA","31","OTOE","131","53"
"2006","NEBRASKA","31","PAWNEE","133","44"
"2006","NEBRASKA","31","RICHARDSON","147","47"
"2006","NEBRASKA","31","SALINE","151","40"
"2006","NEBRASKA","31","THAYER","169","39"
"2006","NEBRASKA","31","CHASE","029","21"
"2006","NEBRASKA","31","DUNDY","057","22"
"2006","NEBRASKA","31","FRONTIER","063","36"
"2006","NEBRASKA","31","HAYES","085","28"
"2006","NEBRASKA","31","HITCHCOCK","087","26"
"2006","NEBRASKA","31","KEITH","101","28"
"2006","NEBRASKA","31","LINCOLN","111","26"
"2006","NEBRASKA","31","PERKINS","135","26.9"
"2006","NEBRASKA","31","RED WILLOW","145","42"
"2006","NEW MEXICO","35","CURRY","009","19"
"2006","NEW MEXICO","35","QUAY","037","19"
"2006","NEW MEXICO","35","ROOSEVELT","041","14"
"2006","NEW MEXICO","35","UNION","059","29"
"2006","NEW MEXICO","35","SAN JUAN","045","0"
"2006","OKLAHOMA","40","KAY","071","24.3"
"2006","OKLAHOMA","40","WOODWARD","153","16.8"
"2006","OKLAHOMA","40","BEAVER","007","13.1"
"2006","OKLAHOMA","40","CIMARRON","025","21.3"
"2006","OKLAHOMA","40","ELLIS","045","17.8"
"2006","OKLAHOMA","40","HARPER","059","16.6"
"2006","OKLAHOMA","40","TEXAS","139","19.1"
"2006","OKLAHOMA","40","CADDO","015","23.5"
"2006","OKLAHOMA","40","COTTON","033","15"
"2006","OKLAHOMA","40","GREER","055","18.1"
"2006","OKLAHOMA","40","HARMON","057","19.4"
"2006","OKLAHOMA","40","JACKSON","065","25.8"
"2006","OKLAHOMA","40","TILLMAN","141","19.4"
"2006","OKLAHOMA","40","BLAINE","011","24"
"2006","OKLAHOMA","40","CUSTER","039","23.2"
"2006","OKLAHOMA","40","ROGER MILLS","129","18.5"
"2006","OREGON","41","GILLIAM","021","41.5"
"2006","OREGON","41","MORROW","049","35.5"
"2006","OREGON","41","SHERMAN","055","46"
"2006","OREGON","41","WASCO","065","46.5"
"2006","OREGON","41","BAKER","001","49.5"
"2006","OREGON","41","UMATILLA","059","51.5"
"2006","OREGON","41","UNION","061","67"
"2006","OREGON","41","WALLOWA","063","38"
"2006","OREGON","41","BENTON","003","75"
"2006","OREGON","41","CLACKAMAS","005","88"
"2006","OREGON","41","LANE","039","91"
"2006","OREGON","41","LINN","043","76.5"
"2006","OREGON","41","MARION","047","78.5"
"2006","OREGON","41","MULTNOMAH","051","73"
"2006","OREGON","41","POLK","053","84"
"2006","OREGON","41","WASHINGTON","067","75"
"2006","OREGON","41","YAMHILL","071","82.5"
"2006","SOUTH DAKOTA","46","AURORA","003","45"
"2006","SOUTH DAKOTA","46","BEADLE","005","47.5"
"2006","SOUTH DAKOTA","46","BRULE","015","33"
"2006","SOUTH DAKOTA","46","BUFFALO","017","25.1"
"2006","SOUTH DAKOTA","46","HAND","059","32.3"
"2006","SOUTH DAKOTA","46","HUGHES","065","18.9"
"2006","SOUTH DAKOTA","46","HYDE","069","26.9"
"2006","SOUTH DAKOTA","46","JERAULD","073","34"
"2006","SOUTH DAKOTA","46","SULLY","119","20.1"
"2006","SOUTH DAKOTA","46","BROOKINGS","011","51.8"
"2006","SOUTH DAKOTA","46","DAVISON","035","40.7"
"2006","SOUTH DAKOTA","46","KINGSBURY","077","48"
"2006","SOUTH DAKOTA","46","MINER","097","58.4"
"2006","SOUTH DAKOTA","46","BROWN","013","41.5"
"2006","SOUTH DAKOTA","46","EDMUNDS","045","22.8"
"2006","SOUTH DAKOTA","46","FAULK","049","21.7"
"2006","SOUTH DAKOTA","46","POTTER","107","25.5"
"2006","SOUTH DAKOTA","46","SPINK","115","40.8"
"2006","SOUTH DAKOTA","46","WALWORTH","129","18.6"
"2006","SOUTH DAKOTA","46","CLARK","025","44.2"
"2006","SOUTH DAKOTA","46","CODINGTON","029","50.9"
"2006","SOUTH DAKOTA","46","DEUEL","039","53.6"
"2006","SOUTH DAKOTA","46","GRANT","051","52.4"
"2006","SOUTH DAKOTA","46","HAMLIN","057","53.4"
"2006","SOUTH DAKOTA","46","BUTTE","019","28.2"
"2006","SOUTH DAKOTA","46","DEWEY","041","20.9"
"2006","SOUTH DAKOTA","46","HARDING","063","12.5"
"2006","SOUTH DAKOTA","46","ZIEBACH","137","19.8"
"2006","SOUTH DAKOTA","46","GREGORY","053","38.1"
"2006","SOUTH DAKOTA","46","JONES","075","28.8"
"2006","SOUTH DAKOTA","46","LYMAN","085","26.3"
"2006","SOUTH DAKOTA","46","MELLETTE","095","24.3"
"2006","SOUTH DAKOTA","46","TODD","121","23.2"
"2006","SOUTH DAKOTA","46","TRIPP","123","34.6"
"2006","SOUTH DAKOTA","46","BON HOMME","009","54.4"
"2006","SOUTH DAKOTA","46","CHARLES MIX","023","47.8"
"2006","SOUTH DAKOTA","46","DOUGLAS","043","55.5"
"2006","SOUTH DAKOTA","46","HUTCHINSON","067","48.1"
"2006","SOUTH DAKOTA","46","LINCOLN","083","67.3"
"2006","SOUTH DAKOTA","46","TURNER","125","65.5"
"2006","SOUTH DAKOTA","46","FALL RIVER","047","24.2"
"2006","SOUTH DAKOTA","46","OGLALA LAKOTA","102","33.2"
"2006","SOUTH DAKOTA","46","HAAKON","055","23.3"
"2006","SOUTH DAKOTA","46","MEADE","093","25.6"
"2006","SOUTH DAKOTA","46","PENNINGTON","103","26.3"
"2006","SOUTH DAKOTA","46","STANLEY","117","22.2"
"2006","TEXAS","48","BOSQUE","035","25"
"2006","TEXAS","48","COLLIN","085","31"
"2006","TEXAS","48","CORYELL","099","24"
"2006","TEXAS","48","DALLAS","113","34"
"2006","TEXAS","48","DELTA","119","48"
"2006","TEXAS","48","DENTON","121","15"
"2006","TEXAS","48","FALLS","145","37"
"2006","TEXAS","48","HILL","217","30"
"2006","TEXAS","48","HUNT","231","34"
"2006","TEXAS","48","JOHNSON","251","23"
"2006","TEXAS","48","KAUFMAN","257","41"
"2006","TEXAS","48","LIMESTONE","293","40"
"2006","TEXAS","48","MILAM","331","25"
"2006","TEXAS","48","ROCKWALL","397","37"
"2006","TEXAS","48","TARRANT","439","27"
"2006","TEXAS","48","WILLIAMSON","491","32"
"2006","TEXAS","48","KLEBERG","273","13"
"2006","TEXAS","48","NUECES","355","10"
"2006","TEXAS","48","COMANCHE","093","20"
"2006","TEXAS","48","HOOD","221","20"
"2006","TEXAS","48","JACK","237","17"
"2006","TEXAS","48","MONTAGUE","337","36"
"2006","TEXAS","48","PALO PINTO","363","20"
"2006","TEXAS","48","STEPHENS","429","17"
"2006","TEXAS","48","THROCKMORTON","447","14"
"2006","TEXAS","48","YOUNG","503","19"
"2006","TEXAS","48","ANDERSON","001","25"
"2006","TEXAS","48","BOWIE","037","36"
"2006","TEXAS","48","FRANKLIN","159","33"
"2006","TEXAS","48","HENDERSON","213","31"
"2006","TEXAS","48","HOPKINS","223","32"
"2006","TEXAS","48","RED RIVER","387","38"
"2006","TEXAS","48","RUSK","401","33"
"2006","TEXAS","48","UPSHUR","459","30"
"2006","TEXAS","48","WOOD","499","33"
"2006","TEXAS","48","COKE","081","8"
"2006","TEXAS","48","CONCHO","095","14"
"2006","TEXAS","48","EDWARDS","137","15"
"2006","TEXAS","48","GILLESPIE","171","8"
"2006","TEXAS","48","LLANO","299","15"
"2006","TEXAS","48","MASON","319","15"
"2006","TEXAS","48","TOM GREEN","451","14"
"2006","TEXAS","48","UPTON","461","8"
"2006","TEXAS","48","UVALDE","463","13"
"2006","TEXAS","48","ARMSTRONG","011","18"
"2006","TEXAS","48","BRISCOE","045","10"
"2006","TEXAS","48","CARSON","065","14"
"2006","TEXAS","48","CASTRO","069","6"
"2006","TEXAS","48","DALLAM","111","6"
"2006","TEXAS","48","DEAF SMITH","117","8"
"2006","TEXAS","48","FLOYD","153","11"
"2006","TEXAS","48","GRAY","179","9"
"2006","TEXAS","48","HALE","189","17"
"2006","TEXAS","48","HANSFORD","195","16"
"2006","TEXAS","48","HARTLEY","205","10"
"2006","TEXAS","48","HUTCHINSON","233","15"
"2006","TEXAS","48","LIPSCOMB","295","19"
"2006","TEXAS","48","MOORE","341","6"
"2006","TEXAS","48","OCHILTREE","357","18"
"2006","TEXAS","48","PARMER","369","14"
"2006","TEXAS","48","POTTER","375","19"
"2006","TEXAS","48","RANDALL","381","11"
"2006","TEXAS","48","ROBERTS","393","9"
"2006","TEXAS","48","SHERMAN","421","9"
"2006","TEXAS","48","SWISHER","437","13"
"2006","TEXAS","48","COLLINGSWORTH","087","5"
"2006","TEXAS","48","COTTLE","101","8"
"2006","TEXAS","48","DICKENS","125","6"
"2006","TEXAS","48","DONLEY","129","10"
"2006","TEXAS","48","KING","269","14"
"2006","TEXAS","48","WHEELER","483","10"
"2006","TEXAS","48","WILBARGER","487","13"
"2006","TEXAS","48","CALDWELL","055","30"
"2006","TEXAS","48","GUADALUPE","187","10"
"2006","TEXAS","48","HAYS","209","10"
"2006","TEXAS","48","KARNES","255","13"
"2006","TEXAS","48","MEDINA","325","8"
"2006","TEXAS","48","TRAVIS","453","21"
"2006","TEXAS","48","WASHINGTON","477","27"
"2006","TEXAS","48","FRIO","163","21"
"2006","TEXAS","48","JIM WELLS","249","23"
"2006","TEXAS","48","ZAVALA","507","25"
"2006","TEXAS","48","ANDREWS","003","17"
"2006","TEXAS","48","BAILEY","017","13"
"2006","TEXAS","48","COCHRAN","079","5"
"2006","TEXAS","48","CROSBY","107","6"
"2006","TEXAS","48","DAWSON","115","13"
"2006","TEXAS","48","GAINES","165","17"
"2006","TEXAS","48","GLASSCOCK","173","17"
"2006","TEXAS","48","HOCKLEY","219","16"
"2006","TEXAS","48","HOWARD","227","15"
"2006","TEXAS","48","LAMB","279","14"
"2006","TEXAS","48","LUBBOCK","303","10"
"2006","TEXAS","48","MARTIN","317","18"
"2006","TEXAS","48","TERRY","445","18"
"2006","TEXAS","48","YOAKUM","501","18"
"2006","TEXAS","48","COLEMAN","083","19"
"2006","TEXAS","48","HASKELL","207","15"
"2006","TEXAS","48","KNOX","275","19"
"2006","TEXAS","48","MITCHELL","335","15"
"2006","TEXAS","48","PECOS","371","20"
"2006","TEXAS","48","REEVES","389","20"
"2006","UTAH","49","JUAB","023","19"
"2006","UTAH","49","SANPETE","039","18"
"2006","UTAH","49","UTAH","049","14"
"2006","UTAH","49","BOX ELDER","003","27"
"2006","UTAH","49","CACHE","005","29"
"2006","UTAH","49","SALT LAKE","035","24"
"2006","WASHINGTON","53","BENTON","005","26.9"
"2006","WASHINGTON","53","YAKIMA","077","29.3"
"2006","WASHINGTON","53","ADAMS","001","41.3"
"2006","WASHINGTON","53","GRANT","025","62.1"
"2006","WASHINGTON","53","LINCOLN","043","62.9"
"2006","WASHINGTON","53","ASOTIN","003","47.5"
"2006","WASHINGTON","53","WALLA WALLA","071","75"
"2005","CALIFORNIA","06","CONTRA COSTA","013","59"
"2005","CALIFORNIA","06","SAN BENITO","069","36"
"2005","CALIFORNIA","06","SAN LUIS OBISPO","079","41"
"2005","CALIFORNIA","06","LASSEN","035","33.3"
"2005","CALIFORNIA","06","MODOC","049","10"
"2005","CALIFORNIA","06","BUTTE","007","0"
"2005","CALIFORNIA","06","COLUSA","011","74.6"
"2005","CALIFORNIA","06","GLENN","021","0"
"2005","CALIFORNIA","06","SACRAMENTO","067","51"
"2005","CALIFORNIA","06","SOLANO","095","60"
"2005","CALIFORNIA","06","SUTTER","101","50"
"2005","CALIFORNIA","06","TEHAMA","103","0"
"2005","CALIFORNIA","06","YOLO","113","58.6"
"2005","CALIFORNIA","06","FRESNO","019","44"
"2005","CALIFORNIA","06","KERN","029","30"
"2005","CALIFORNIA","06","KINGS","031","52.2"
"2005","CALIFORNIA","06","MADERA","039","45"
"2005","CALIFORNIA","06","MERCED","047","22.5"
"2005","CALIFORNIA","06","SAN JOAQUIN","077","0"
"2005","CALIFORNIA","06","STANISLAUS","099","0"
"2005","CALIFORNIA","06","TULARE","107","50"
"2005","CALIFORNIA","06","SISKIYOU","093","42"
"2005","CALIFORNIA","06","RIVERSIDE","065","65.4"
"2005","COLORADO","08","ADAMS","001","22"
"2005","COLORADO","08","DOUGLAS","035","27.5"
"2005","COLORADO","08","ELBERT","039","25"
"2005","COLORADO","08","KIT CARSON","063","18.5"
"2005","COLORADO","08","PHILLIPS","095","24"
"2005","COLORADO","08","WASHINGTON","121","21.5"
"2005","COLORADO","08","YUMA","125","22.5"
"2005","COLORADO","08","BOULDER","013","40"
"2005","COLORADO","08","LARIMER","069","25.5"
"2005","COLORADO","08","LOGAN","075","24"
"2005","COLORADO","08","MORGAN","087","28"
"2005","COLORADO","08","SEDGWICK","115","24"
"2005","COLORADO","08","WELD","123","25"
"2005","COLORADO","08","MOFFAT","081","30.5"
"2005","COLORADO","08","RIO BLANCO","103","23"
"2005","COLORADO","08","ROUTT","107","36"
"2005","COLORADO","08","BACA","009","21.5"
"2005","COLORADO","08","BENT","011","23.5"
"2005","COLORADO","08","OTERO","089","40"
"2005","COLORADO","08","PROWERS","099","25.5"
"2005","COLORADO","08","LA PLATA","067","19"
"2005","COLORADO","08","MONTEZUMA","083","21"
"2005","IDAHO","16","BANNOCK","005","33.2"
"2005","IDAHO","16","BEAR LAKE","007","18.7"
"2005","IDAHO","16","BINGHAM","011","37.7"
"2005","IDAHO","16","BONNEVILLE","019","38"
"2005","IDAHO","16","CARIBOU","029","50.8"
"2005","IDAHO","16","FRANKLIN","041","37.5"
"2005","IDAHO","16","FREMONT","043","41.8"
"2005","IDAHO","16","MADISON","065","32.7"
"2005","IDAHO","16","ONEIDA","071","38.9"
"2005","IDAHO","16","POWER","077","42.3"
"2005","IDAHO","16","TETON","081","36.2"
"2005","IDAHO","16","BENEWAH","009","75.9"
"2005","IDAHO","16","BOUNDARY","021","78.3"
"2005","IDAHO","16","CLEARWATER","035","59"
"2005","IDAHO","16","IDAHO","049","68.8"
"2005","IDAHO","16","KOOTENAI","055","76.8"
"2005","IDAHO","16","LATAH","057","80"
"2005","IDAHO","16","LEWIS","061","70"
"2005","IDAHO","16","NEZ PERCE","069","77.2"
"2005","IDAHO","16","CASSIA","031","42.5"
"2005","IDAHO","16","LINCOLN","063","30"
"2005","IDAHO","16","MINIDOKA","067","42.5"
"2005","IDAHO","16","TWIN FALLS","083","40.2"
"2005","IDAHO","16","ELMORE","039","20"
"2005","IDAHO","16","OWYHEE","073","31.7"
"2005","IDAHO","16","PAYETTE","075","53.8"
"2005","IDAHO","16","WASHINGTON","087","48.8"
"2005","KANSAS","20","BARTON","009","44"
"2005","KANSAS","20","DICKINSON","041","39"
"2005","KANSAS","20","ELLIS","051","36"
"2005","KANSAS","20","ELLSWORTH","053","44"
"2005","KANSAS","20","LINCOLN","105","40"
"2005","KANSAS","20","MARION","115","35"
"2005","KANSAS","20","MCPHERSON","113","49"
"2005","KANSAS","20","RICE","159","49"
"2005","KANSAS","20","RUSH","165","43"
"2005","KANSAS","20","RUSSELL","167","42"
"2005","KANSAS","20","SALINE","169","42"
"2005","KANSAS","20","ANDERSON","003","29"
"2005","KANSAS","20","CHASE","017","32"
"2005","KANSAS","20","COFFEY","031","30"
"2005","KANSAS","20","DOUGLAS","045","35"
"2005","KANSAS","20","FRANKLIN","059","30"
"2005","KANSAS","20","GEARY","061","34"
